order_item_id,order_id,product_id,quantity,discount_percentage,sales_amount,total_cost,profit
OI0010454,O005163,P0086,2,20,39688.35,35880.58,3807.77
OI0010455,O005163,P0047,5,15,19215.87,16849.75,2366.12
OI0010456,O005164,P0014,3,25,4740.03,4173.63,566.4
OI0010457,O005164,P0030,1,0,12702.96,7811.55,4891.41
OI0010458,O005165,P0229,5,25,40586.85,41531.95,-945.1
OI0010459,O005166,P0153,2,0,28235.48,19676.54,8558.94
OI0010460,O005166,P0090,4,10,12341.74,8626.32,3715.42
OI0010461,O005167,P0163,1,5,10041.54,7794.71,2246.83
OI0010462,O005167,P0176,2,0,7199.62,4601.6,2598.02
OI0010463,O005167,P0215,2,0,966.22,575.56,390.66
OI0010464,O005168,P0213,5,10,50081.0,32978.8,17102.2
OI0010465,O005169,P0176,4,15,12239.35,9203.2,3036.15
OI0010466,O005170,P0125,4,5,7839.25,6358.92,1480.33
OI0010467,O005170,P0220,4,0,10785.44,8526.04,2259.4
OI0010468,O005171,P0099,1,5,6138.02,4950.12,1187.9
OI0010469,O005172,P0184,4,0,21729.16,13628.8,8100.36
OI0010470,O005172,P0225,3,0,50234.4,33596.76,16637.64
OI0010471,O005172,P0016,5,0,23648.4,14456.95,9191.45
OI0010472,O005173,P0006,1,10,2886.32,2400.04,486.28
OI0010473,O005173,P0212,3,0,38099.1,21877.17,16221.93
OI0010474,O005173,P0179,5,0,13868.35,11061.85,2806.5
OI0010475,O005174,P0234,5,20,67662.28,66636.85,1025.43
OI0010476,O005174,P0133,2,5,7693.95,5181.46,2512.49
OI0010477,O005175,P0117,2,10,38358.59,26062.16,12296.43
OI0010478,O005176,P0111,3,0,10011.96,7699.47,2312.49
OI0010479,O005176,P0028,3,10,7171.25,5004.45,2166.8
OI0010480,O005176,P0090,1,0,3428.26,2156.58,1271.68
OI0010481,O005177,P0021,5,15,140375.76,122720.3,17655.46
OI0010482,O005177,P0076,1,0,1676.66,1289.65,387.01
OI0010483,O005177,P0225,5,10,75351.6,55994.6,19357.0
OI0010484,O005178,P0095,3,20,46975.54,41390.82,5584.72
OI0010485,O005178,P0139,2,5,7201.82,5589.24,1612.58
OI0010486,O005178,P0179,5,0,13868.35,11061.85,2806.5
OI0010487,O005178,P0057,5,5,16978.4,10273.4,6705.0
OI0010488,O005179,P0105,4,25,72077.22,70981.0,1096.22
OI0010489,O005179,P0007,5,0,9692.95,5375.05,4317.9
OI0010490,O005179,P0184,4,5,20642.7,13628.8,7013.9
OI0010491,O005180,P0113,5,15,20085.16,17808.75,2276.41
OI0010492,O005180,P0014,1,10,1896.01,1391.21,504.8
OI0010493,O005180,P0246,4,10,207958.18,176075.28,31882.9
OI0010494,O005181,P0085,2,10,123579.18,105763.28,17815.9
OI0010495,O005181,P0145,3,20,11748.72,11432.07,316.65
OI0010496,O005181,P0027,5,0,289660.6,223029.65,66630.95
OI0010497,O005181,P0047,2,0,9042.76,6739.9,2302.86
OI0010498,O005183,P0085,5,0,343275.5,264408.2,78867.3
OI0010499,O005183,P0117,5,10,95896.49,65155.4,30741.09
OI0010500,O005183,P0220,1,10,2426.72,2131.51,295.21
OI0010501,O005184,P0208,2,0,26404.18,15616.9,10787.28
OI0010502,O005184,P0193,4,0,12275.64,7255.4,5020.24
OI0010503,O005186,P0168,3,20,27772.9,24972.9,2800.0
OI0010504,O005186,P0099,1,10,5814.96,4950.12,864.84
OI0010505,O005186,P0211,2,10,108495.56,94331.36,14164.2
OI0010506,O005187,P0215,1,25,362.33,287.78,74.55
OI0010507,O005188,P0114,5,25,46793.32,34420.0,12373.32
OI0010508,O005188,P0105,1,5,22824.45,17745.25,5079.2
OI0010509,O005189,P0178,2,5,12892.45,8205.58,4686.87
OI0010510,O005191,P0029,1,0,3469.63,2132.69,1336.94
OI0010511,O005192,P0001,3,0,3910.59,2432.4,1478.19
OI0010512,O005192,P0131,3,0,11748.57,7713.24,4035.33
OI0010513,O005192,P0168,2,15,19672.47,16648.6,3023.87
OI0010514,O005192,P0165,2,15,102460.82,90615.46,11845.36
OI0010515,O005193,P0035,1,10,1675.78,1176.7,499.08
OI0010516,O005193,P0023,3,0,213101.85,154540.95,58560.9
OI0010517,O005193,P0250,1,0,1752.41,1310.49,441.92
OI0010518,O005193,P0212,3,5,36194.15,21877.17,14316.98
OI0010519,O005194,P0103,5,20,165793.96,148283.97,17509.99
OI0010520,O005194,P0091,2,0,9884.4,7883.46,2000.94
OI0010521,O005195,P0092,4,0,11539.92,7243.64,4296.28
OI0010522,O005195,P0023,1,15,60378.86,51513.65,8865.21
OI0010523,O005195,P0077,1,5,10628.71,8872.29,1756.42
OI0010524,O005196,P0165,1,5,57257.52,40453.33,16804.19
OI0010525,O005196,P0108,4,20,5921.02,5877.56,43.46
OI0010526,O005196,P0077,2,0,22376.24,17744.58,4631.66
OI0010527,O005196,P0191,5,5,362721.4,214970.35,147751.05
OI0010528,O005197,P0202,2,0,29638.14,16828.8,12809.34
OI0010529,O005197,P0149,3,10,4407.51,3049.89,1357.62
OI0010530,O005197,P0247,3,0,96770.76,77038.95,19731.81
OI0010531,O005197,P0186,5,0,20156.05,12285.45,7870.6
OI0010532,O005198,P0185,4,0,5475.52,3524.2,1951.32
OI0010533,O005199,P0107,1,10,15044.2,9797.96,5246.24
OI0010534,O005199,P0221,5,10,30271.86,21617.35,8654.51
OI0010535,O005199,P0237,2,5,8088.03,5301.86,2786.17
OI0010536,O005199,P0242,4,5,53853.22,43043.12,10810.1
OI0010537,O005200,P0025,1,15,11364.42,9440.36,1924.06
OI0010538,O005201,P0177,4,25,7321.62,5888.44,1433.18
OI0010539,O005201,P0208,3,15,33665.33,23425.35,10239.98
OI0010540,O005201,P0050,5,0,27077.35,15202.7,11874.65
OI0010541,O005202,P0241,1,10,1139.65,821.6,318.05
OI0010542,O005202,P0140,3,10,8201.82,6816.42,1385.4
OI0010543,O005202,P0081,3,10,66200.98,58243.92,7957.06
OI0010544,O005203,P0171,1,15,30900.01,28482.44,2417.57
OI0010545,O005204,P0223,2,10,39360.78,28447.0,10913.78
OI0010546,O005204,P0218,5,15,230839.43,156211.0,74628.43
OI0010547,O005204,P0122,5,5,7315.28,5266.0,2049.28
OI0010548,O005204,P0035,1,0,1861.98,1176.7,685.28
OI0010549,O005205,P0025,1,5,12701.41,9440.36,3261.05
OI0010550,O005205,P0194,1,5,1775.86,1161.49,614.37
OI0010551,O005207,P0229,4,25,32469.48,33225.56,-756.08
OI0010552,O005207,P0082,1,0,15465.85,8533.81,6932.04
OI0010553,O005207,P0138,3,0,62067.12,45895.62,16171.5
OI0010554,O005208,P0233,4,5,53498.19,44051.08,9447.11
OI0010555,O005208,P0120,2,0,2303.42,1775.2,528.22
OI0010556,O005208,P0105,3,20,57661.78,53235.75,4426.03
OI0010557,O005208,P0152,5,5,16541.02,11457.7,5083.32
OI0010558,O005209,P0231,4,15,16266.45,12832.16,3434.29
OI0010559,O005212,P0141,4,0,6610.88,4379.68,2231.2
OI0010560,O005212,P0163,4,15,35938.14,31178.84,4759.3
OI0010561,O005214,P0141,3,5,4710.25,3284.76,1425.49
OI0010562,O005214,P0008,2,0,41672.72,32238.62,9434.1
OI0010563,O005215,P0047,4,5,17181.24,13479.8,3701.44
OI0010564,O005215,P0155,2,5,8681.95,7035.22,1646.73
OI0010565,O005215,P0099,3,0,19383.21,14850.36,4532.85
OI0010566,O005215,P0173,5,15,52689.93,44630.85,8059.08
OI0010567,O005216,P0044,3,10,53857.25,35039.22,18818.03
OI0010568,O005216,P0102,3,0,2155.29,1192.02,963.27
OI0010569,O005216,P0139,1,10,3411.39,2794.62,616.77
OI0010570,O005217,P0130,5,25,2262.53,1994.4,268.13
OI0010571,O005217,P0135,5,15,19146.63,13517.0,5629.63
OI0010572,O005217,P0148,2,25,5260.98,4714.92,546.06
OI0010573,O005217,P0085,1,10,61789.59,52881.64,8907.95
OI0010574,O005218,P0049,1,20,1436.06,1267.67,168.39
OI0010575,O005218,P0188,3,0,72431.19,40266.18,32165.01
OI0010576,O005219,P0155,5,15,19420.16,17588.05,1832.11
OI0010577,O005219,P0084,4,0,11650.68,6598.24,5052.44
OI0010578,O005219,P0054,3,10,208025.77,143015.55,65010.22
OI0010579,O005219,P0077,3,5,31886.14,26616.87,5269.27
OI0010580,O005220,P0067,3,10,33164.99,29121.75,4043.24
OI0010581,O005220,P0007,3,25,4361.83,3225.03,1136.8
OI0010582,O005221,P0104,2,0,1721.66,965.88,755.78
OI0010583,O005222,P0197,1,5,12239.43,9530.19,2709.24
OI0010584,O005222,P0193,1,0,3068.91,1813.85,1255.06
OI0010585,O005222,P0074,2,5,45614.48,30351.12,15263.36
OI0010586,O005222,P0216,1,0,22893.91,13216.63,9677.28
OI0010587,O005224,P0069,2,10,8993.45,7600.56,1392.89
OI0010588,O005224,P0205,1,5,3813.41,2242.4,1571.01
OI0010589,O005224,P0033,4,0,13578.0,10334.56,3243.44
OI0010590,O005224,P0030,5,0,63514.8,39057.75,24457.05
OI0010591,O005225,P0108,1,15,1572.77,1469.39,103.38
OI0010592,O005225,P0152,5,10,15670.44,11457.7,4212.74
OI0010593,O005225,P0237,1,10,3831.17,2650.93,1180.24
OI0010594,O005226,P0129,5,5,21871.23,17511.0,4360.23
OI0010595,O005228,P0208,1,5,12541.99,7808.45,4733.54
OI0010596,O005228,P0037,2,0,142495.96,95338.82,47157.14
OI0010597,O005228,P0071,5,20,15104.16,11043.25,4060.91
OI0010598,O005228,P0039,4,20,15946.43,14396.72,1549.71
OI0010599,O005229,P0039,5,5,23670.49,17995.9,5674.59
OI0010600,O005229,P0098,4,20,4188.64,2948.04,1240.6
OI0010601,O005230,P0072,3,20,31239.96,29307.54,1932.42
OI0010602,O005230,P0159,5,10,25655.76,17386.75,8269.01
OI0010603,O005232,P0250,3,10,4731.51,3931.47,800.04
OI0010604,O005232,P0016,1,5,4493.2,2891.39,1601.81
OI0010605,O005232,P0023,5,15,301894.29,288476.44,13417.85
OI0010606,O005232,P0189,3,10,37398.62,32273.25,5125.37
OI0010607,O005233,P0177,1,5,2318.51,1472.11,846.4
OI0010608,O005233,P0100,4,15,8255.88,6381.56,1874.32
OI0010609,O005233,P0090,5,0,17141.3,10782.9,6358.4
OI0010610,O005234,P0037,4,0,284991.92,190677.64,94314.28
OI0010611,O005235,P0037,4,0,284991.92,190677.64,94314.28
OI0010612,O005235,P0104,4,5,3271.15,1931.76,1339.39
OI0010613,O005235,P0024,5,5,35960.78,25814.1,10146.68
OI0010614,O005236,P0220,4,0,10785.44,8526.04,2259.4
OI0010615,O005236,P0179,1,25,2080.25,2212.37,-132.12
OI0010616,O005237,P0066,3,20,14206.08,13238.4,967.68
OI0010617,O005237,P0139,4,0,15161.72,11178.48,3983.24
OI0010618,O005237,P0167,2,0,2949.6,1713.82,1235.78
OI0010619,O005237,P0225,3,10,45210.96,33596.76,11614.2
OI0010620,O005238,P0054,1,0,77046.58,47671.85,29374.73
OI0010621,O005238,P0065,1,5,2805.26,2248.84,556.42
OI0010622,O005238,P0142,2,20,112143.02,87807.0,24336.02
OI0010623,O005238,P0226,2,25,3408.02,3219.18,188.84
OI0010624,O005239,P0146,2,25,2135.67,1841.26,294.41
OI0010625,O005239,P0030,5,15,53987.58,39057.75,14929.83
OI0010626,O005239,P0172,2,0,27353.94,16412.26,10941.68
OI0010627,O005239,P0086,5,15,105422.18,89701.45,15720.73
OI0010628,O005240,P0240,5,5,22524.69,17767.95,4756.74
OI0010629,O005241,P0043,3,20,2246.06,1804.89,441.17
OI0010630,O005241,P0236,4,0,7389.92,5745.96,1643.96
OI0010631,O005241,P0073,1,0,17927.65,11083.83,6843.82
OI0010632,O005241,P0001,1,10,1173.18,810.8,362.38
OI0010633,O005242,P0203,4,0,66987.64,44149.84,22837.8
OI0010634,O005243,P0184,5,10,24445.31,17036.0,7409.31
OI0010635,O005243,P0039,4,5,18936.39,14396.72,4539.67
OI0010636,O005244,P0099,3,0,19383.21,14850.36,4532.85
OI0010637,O005244,P0199,1,10,12963.46,9653.61,3309.85
OI0010638,O005244,P0029,5,5,16480.74,10663.45,5817.29
OI0010639,O005244,P0077,3,20,26851.49,26616.87,234.62
OI0010640,O005245,P0209,3,15,61755.75,51919.98,9835.77
OI0010641,O005245,P0119,2,5,70892.78,47939.2,22953.58
OI0010642,O005246,P0046,3,10,18370.31,12828.82,5541.49
OI0010643,O005247,P0195,4,20,18337.82,14667.88,3669.94
OI0010644,O005247,P0170,5,25,19127.85,19201.25,-73.4
OI0010645,O005248,P0034,3,0,59375.7,43267.89,16107.81
OI0010646,O005249,P0018,1,15,3798.64,3299.8,498.84
OI0010647,O005249,P0040,5,0,11716.5,8527.1,3189.4
OI0010648,O005250,P0140,2,0,6075.42,4544.28,1531.14
OI0010649,O005250,P0117,4,0,85241.32,52124.32,33117.0
OI0010650,O005251,P0167,5,10,6636.6,4284.55,2352.05
OI0010651,O005251,P0041,5,15,5187.89,4079.15,1108.74
OI0010652,O005252,P0243,4,10,9414.47,7493.28,1921.19
OI0010653,O005252,P0119,4,5,141785.56,95878.4,45907.16
OI0010654,O005252,P0059,3,10,4044.65,3273.15,771.5
OI0010655,O005253,P0141,5,15,7024.06,5474.6,1549.46
OI0010656,O005255,P0036,2,25,1959.06,1714.62,244.44
OI0010657,O005255,P0009,3,10,134942.46,86988.72,47953.74
OI0010658,O005255,P0123,3,10,54145.29,46216.77,7928.52
OI0010659,O005256,P0127,3,10,24103.47,19002.27,5101.2
OI0010660,O005256,P0099,1,0,6461.07,4950.12,1510.95
OI0010661,O005257,P0241,5,5,6014.83,4108.0,1906.83
OI0010662,O005257,P0006,3,10,8658.95,7200.12,1458.83
OI0010663,O005258,P0040,2,15,3983.61,3410.84,572.77
OI0010664,O005258,P0183,3,0,7849.26,5699.79,2149.47
OI0010665,O005258,P0235,5,10,287774.69,202465.55,85309.14
OI0010666,O005259,P0044,3,25,44881.04,35039.22,9841.82
OI0010667,O005259,P0131,1,15,3328.76,2571.08,757.68
OI0010668,O005260,P0193,2,0,6137.82,3627.7,2510.12
OI0010669,O005260,P0101,3,5,13396.17,10515.75,2880.42
OI0010670,O005262,P0220,2,20,4314.18,4263.02,51.16
OI0010671,O005262,P0028,2,0,5312.04,3336.3,1975.74
OI0010672,O005262,P0061,4,0,242170.0,168673.16,73496.84
OI0010673,O005262,P0055,2,0,6868.98,4328.2,2540.78
OI0010674,O005263,P0172,2,5,25986.24,16412.26,9573.98
OI0010675,O005264,P0179,4,5,10539.95,8849.48,1690.47
OI0010676,O005264,P0223,5,0,109335.5,71117.5,38218.0
OI0010677,O005265,P0191,1,20,61089.92,42994.07,18095.85
OI0010678,O005265,P0244,3,10,213951.54,138085.74,75865.8
OI0010679,O005267,P0190,2,0,5196.34,3275.82,1920.52
OI0010680,O005267,P0237,1,0,4256.86,2650.93,1605.93
OI0010681,O005269,P0242,5,5,67316.52,53803.9,13512.62
OI0010682,O005271,P0130,4,10,2172.02,1595.52,576.5
OI0010683,O005272,P0227,2,0,30967.32,20130.04,10837.28
OI0010684,O005272,P0057,1,0,3574.4,2054.68,1519.72
OI0010685,O005273,P0162,5,10,64979.42,43452.7,21526.72
OI0010686,O005274,P0211,1,15,51234.01,47165.68,4068.33
OI0010687,O005274,P0238,5,0,377238.0,261505.05,115732.95
OI0010688,O005274,P0006,5,5,15233.34,12000.2,3233.14
OI0010689,O005274,P0042,5,10,23344.88,14981.8,8363.08
OI0010690,O005275,P0069,2,0,9992.72,7600.56,2392.16
OI0010691,O005276,P0237,5,5,20220.08,13254.65,6965.43
OI0010692,O005276,P0165,5,0,301355.35,202266.65,99088.7
OI0010693,O005276,P0207,3,5,13510.0,10112.58,3397.42
OI0010694,O005277,P0093,5,5,308430.04,226658.0,81772.04
OI0010695,O005278,P0125,5,5,9799.06,7948.65,1850.41
OI0010696,O005278,P0169,1,5,10316.03,8395.86,1920.17
OI0010697,O005278,P0244,5,5,376396.22,230142.9,146253.32
OI0010698,O005278,P0210,1,0,3811.82,2977.34,834.48
OI0010699,O005279,P0108,2,20,2960.51,2938.78,21.73
OI0010700,O005279,P0067,3,20,29479.99,29121.75,358.24
OI0010701,O005279,P0070,5,10,4386.6,3331.5,1055.1
OI0010702,O005280,P0070,5,0,4874.0,3331.5,1542.5
OI0010703,O005280,P0132,4,0,30857.48,19077.8,11779.68
OI0010704,O005280,P0008,2,10,37505.45,32238.62,5266.83
OI0010705,O005280,P0177,4,20,7809.73,5888.44,1921.29
OI0010706,O005281,P0038,2,20,72606.43,67588.08,5018.35
OI0010707,O005281,P0204,3,10,43649.58,31138.89,12510.69
OI0010708,O005281,P0213,5,0,55645.55,32978.8,22666.75
OI0010709,O005282,P0119,5,10,167903.95,119848.0,48055.95
OI0010710,O005282,P0100,2,15,4127.94,3190.78,937.16
OI0010711,O005282,P0139,2,10,6822.77,5589.24,1233.53
OI0010712,O005283,P0086,5,5,117824.79,89701.45,28123.34
OI0010713,O005284,P0107,1,0,16715.78,9797.96,6917.82
OI0010714,O005284,P0174,2,15,7619.5,5028.9,2590.6
OI0010715,O005284,P0135,5,15,19146.63,13517.0,5629.63
OI0010716,O005284,P0185,3,25,3079.98,2643.15,436.83
OI0010717,O005285,P0062,5,15,6343.46,4698.5,1644.96
OI0010718,O005285,P0108,2,10,3330.58,2938.78,391.8
OI0010719,O005285,P0117,2,20,34096.53,26062.16,8034.37
OI0010720,O005286,P0056,3,10,96675.85,70222.56,26453.29
OI0010721,O005286,P0067,1,5,11669.16,9707.25,1961.91
OI0010722,O005287,P0019,4,5,21086.62,17191.52,3895.1
OI0010723,O005288,P0105,3,5,68473.36,53235.75,15237.61
OI0010724,O005288,P0207,4,5,18013.33,13483.44,4529.89
OI0010725,O005288,P0023,5,10,319652.78,257568.25,62084.53
OI0010726,O005288,P0244,5,0,396206.55,230142.9,166063.65
OI0010727,O005289,P0121,4,0,17275.8,10874.92,6400.88
OI0010728,O005289,P0032,1,0,1827.11,1112.75,714.36
OI0010729,O005289,P0013,1,20,2108.06,1559.33,548.73
OI0010730,O005291,P0169,3,20,26061.55,25187.58,873.97
OI0010731,O005291,P0055,5,5,16313.83,10820.5,5493.33
OI0010732,O005292,P0236,3,0,5542.44,4309.47,1232.97
OI0010733,O005292,P0090,5,15,14570.11,10782.9,3787.21
OI0010734,O005292,P0134,3,0,49129.32,36673.47,12455.85
OI0010735,O005292,P0086,3,0,74415.66,53820.87,20594.79
OI0010736,O005293,P0005,5,5,18032.99,13605.7,4427.29
OI0010737,O005293,P0206,3,15,94998.87,90159.35,4839.52
OI0010738,O005293,P0189,4,10,49864.82,43031.0,6833.82
OI0010739,O005293,P0070,1,5,926.06,666.3,259.76
OI0010740,O005294,P0073,3,5,51093.8,33251.49,17842.31
OI0010741,O005294,P0083,5,25,29080.2,22978.0,6102.2
OI0010742,O005294,P0113,4,10,17013.31,14247.0,2766.31
OI0010743,O005294,P0192,4,10,13534.09,11395.8,2138.29
OI0010744,O005296,P0163,1,20,8456.03,7794.71,661.32
OI0010745,O005297,P0242,1,0,14171.9,10760.78,3411.12
OI0010746,O005297,P0241,3,25,2849.13,2464.8,384.33
OI0010747,O005297,P0244,1,5,75279.24,46028.58,29250.66
OI0010748,O005297,P0060,3,5,18484.9,12278.91,6205.99
OI0010749,O005299,P0056,1,10,32225.28,23407.52,8817.76
OI0010750,O005299,P0050,4,0,21661.88,12162.16,9499.72
OI0010751,O005299,P0077,3,5,31886.14,26616.87,5269.27
OI0010752,O005300,P0029,2,15,5898.37,4265.38,1632.99
OI0010753,O005301,P0222,1,25,7832.26,7338.33,493.93
OI0010754,O005301,P0228,4,10,284289.88,241417.4,42872.48
OI0010755,O005301,P0059,4,10,5392.87,4364.2,1028.67
OI0010756,O005302,P0179,5,5,13174.93,11061.85,2113.08
OI0010757,O005302,P0058,3,0,58178.91,34241.61,23937.3
OI0010758,O005302,P0025,2,5,25402.83,18880.72,6522.11
OI0010759,O005302,P0129,1,15,3913.8,3502.2,411.6
OI0010760,O005303,P0032,3,10,4933.2,3338.25,1594.95
OI0010761,O005304,P0248,4,0,9423.04,6779.64,2643.4
OI0010762,O005304,P0223,2,0,43734.2,28447.0,15287.2
OI0010763,O005304,P0039,1,0,4983.26,3599.18,1384.08
OI0010764,O005305,P0121,5,0,21594.75,13593.65,8001.1
OI0010765,O005305,P0122,2,25,2310.09,2106.4,203.69
OI0010766,O005305,P0132,3,15,19671.64,14308.35,5363.29
OI0010767,O005306,P0005,1,0,3796.42,2721.14,1075.28
OI0010768,O005306,P0192,4,5,14285.99,11395.8,2890.19
OI0010769,O005307,P0121,4,0,17275.8,10874.92,6400.88
OI0010770,O005307,P0043,3,0,2807.58,1804.89,1002.69
OI0010771,O005308,P0073,5,5,85156.34,55419.15,29737.19
OI0010772,O005309,P0186,1,15,3426.53,2457.09,969.44
OI0010773,O005309,P0066,2,5,11246.48,8825.6,2420.88
OI0010774,O005309,P0028,3,25,5976.05,5004.45,971.6
OI0010775,O005309,P0141,1,15,1404.81,1094.92,309.89
OI0010776,O005310,P0152,3,5,9924.61,6874.62,3049.99
OI0010777,O005312,P0120,2,0,2303.42,1775.2,528.22
OI0010778,O005312,P0107,5,0,83578.9,48989.8,34589.1
OI0010779,O005314,P0096,1,5,13102.74,8887.09,4215.65
OI0010780,O005314,P0115,5,5,50076.21,32820.7,17255.51
OI0010781,O005315,P0082,4,25,46397.55,34135.24,12262.31
OI0010782,O005315,P0072,4,0,52066.6,39076.72,12989.88
OI0010783,O005316,P0029,4,0,13878.52,8530.76,5347.76
OI0010784,O005316,P0080,3,20,13042.99,12294.15,748.84
OI0010785,O005316,P0214,4,10,5403.28,4725.6,677.68
OI0010786,O005316,P0178,2,10,12213.9,9190.25,3023.65
OI0010787,O005317,P0114,1,0,12478.22,6884.0,5594.22
OI0010788,O005318,P0109,5,0,20866.15,15100.75,5765.4
OI0010789,O005318,P0114,2,10,22460.8,13768.0,8692.8
OI0010790,O005319,P0091,2,15,8401.74,7883.46,518.28
OI0010791,O005319,P0070,4,0,3899.2,2665.2,1234.0
OI0010792,O005319,P0240,5,5,22524.69,17767.95,4756.74
OI0010793,O005320,P0070,1,0,974.8,666.3,308.5
OI0010794,O005321,P0235,5,20,255799.72,202465.55,53334.17
OI0010795,O005321,P0246,1,0,57766.16,44018.82,13747.34
OI0010796,O005321,P0139,3,0,11371.29,8383.86,2987.43
OI0010797,O005323,P0095,1,5,18594.48,13796.94,4797.54
OI0010798,O005323,P0145,2,20,7832.48,7621.38,211.1
OI0010799,O005324,P0116,3,10,3120.63,2153.31,967.32
OI0010800,O005324,P0083,5,0,38773.6,22978.0,15795.6
OI0010801,O005324,P0194,1,0,1869.33,1161.49,707.84
OI0010802,O005324,P0087,1,15,3773.06,2443.56,1329.5
OI0010803,O005325,P0152,3,5,9924.61,6874.62,3049.99
OI0010804,O005325,P0179,1,0,2773.67,2212.37,561.3
OI0010805,O005325,P0134,5,5,77788.09,61122.45,16665.64
OI0010806,O005325,P0133,4,20,12958.24,10362.92,2595.32
OI0010807,O005326,P0176,5,10,16199.15,11504.0,4695.15
OI0010808,O005326,P0114,2,5,23708.62,13768.0,9940.62
OI0010809,O005326,P0147,5,10,322818.26,205638.95,117179.31
OI0010810,O005326,P0053,2,5,5138.4,3989.78,1148.62
OI0010811,O005327,P0223,4,10,78721.56,56894.0,21827.56
OI0010812,O005328,P0183,5,5,12427.99,9499.65,2928.34
OI0010813,O005329,P0209,4,10,87184.58,69226.64,17957.94
OI0010814,O005329,P0005,5,5,18032.99,13605.7,4427.29
OI0010815,O005331,P0243,2,5,4968.75,3746.64,1222.11
OI0010816,O005331,P0250,1,0,1752.41,1310.49,441.92
OI0010817,O005332,P0104,2,0,1721.66,965.88,755.78
OI0010818,O005332,P0226,5,10,10224.05,8047.95,2176.1
OI0010819,O005333,P0157,3,15,20395.56,16874.49,3521.07
OI0010820,O005334,P0184,4,0,21729.16,13628.8,8100.36
OI0010821,O005334,P0248,4,5,8951.89,6779.64,2172.25
OI0010822,O005335,P0238,2,10,135805.68,104602.02,31203.66
OI0010823,O005335,P0083,2,0,15509.44,9191.2,6318.24
OI0010824,O005335,P0106,3,0,7361.13,5158.92,2202.21
OI0010825,O005337,P0167,5,15,6267.9,4284.55,1983.35
OI0010826,O005337,P0098,3,5,3730.51,2211.03,1519.48
OI0010827,O005337,P0120,5,15,4894.77,4438.0,456.77
OI0010828,O005338,P0193,3,10,8286.06,5441.55,2844.51
OI0010829,O005339,P0123,1,0,20053.81,15405.59,4648.22
OI0010830,O005339,P0074,5,25,90028.57,75877.8,14150.77
OI0010831,O005339,P0047,2,0,9042.76,6739.9,2302.86
OI0010832,O005340,P0170,1,25,3825.57,3840.25,-14.68
OI0010833,O005340,P0116,2,15,1964.84,1435.54,529.3
OI0010834,O005341,P0050,5,0,27077.35,15202.7,11874.65
OI0010835,O005341,P0174,1,0,4482.06,2514.45,1967.61
OI0010836,O005341,P0129,4,15,15655.2,14008.8,1646.4
OI0010837,O005342,P0169,5,0,54294.9,41979.3,12315.6
OI0010838,O005342,P0070,5,15,4142.9,3331.5,811.4
OI0010839,O005343,P0201,5,5,111885.77,93350.8,18534.97
OI0010840,O005344,P0082,3,0,46397.55,25601.43,20796.12
OI0010841,O005344,P0126,4,5,19500.69,14946.2,4554.49
OI0010842,O005344,P0058,1,0,19392.97,11413.87,7979.1
OI0010843,O005344,P0136,2,0,41073.34,29609.14,11464.2
OI0010844,O005345,P0022,3,25,166314.89,145972.71,20342.18
OI0010845,O005345,P0212,5,10,57148.65,36461.95,20686.7
OI0010846,O005346,P0085,4,0,274620.4,211526.56,63093.84
OI0010847,O005347,P0039,4,10,17939.74,14396.72,3543.02
OI0010848,O005347,P0069,2,0,9992.72,7600.56,2392.16
OI0010849,O005348,P0061,2,5,115030.75,84336.58,30694.17
OI0010850,O005349,P0016,4,5,17972.78,11565.56,6407.22
OI0010851,O005350,P0158,4,0,44528.16,29587.04,14941.12
OI0010852,O005352,P0147,2,20,114779.82,92126.25,22653.57
OI0010853,O005352,P0211,3,15,153702.04,158476.68,-4774.64
OI0010854,O005353,P0113,5,0,23629.6,17808.75,5820.85
OI0010855,O005354,P0010,5,0,28254.95,15869.95,12385.0
OI0010856,O005356,P0206,3,0,111763.38,80499.42,31263.96
OI0010857,O005356,P0227,5,0,77418.3,50325.1,27093.2
OI0010858,O005357,P0161,4,15,12037.8,11313.12,724.68
OI0010859,O005359,P0132,3,5,21985.95,14308.35,7677.6
OI0010860,O005360,P0015,2,5,10970.96,8716.6,2254.36
OI0010861,O005360,P0072,1,15,11064.15,9769.18,1294.97
OI0010862,O005360,P0032,4,0,7308.44,4451.0,2857.44
OI0010863,O005360,P0149,1,5,1550.79,1016.63,534.16
OI0010864,O005361,P0248,1,5,2237.97,1694.91,543.06
OI0010865,O005362,P0044,1,0,19947.13,11679.74,8267.39
OI0010866,O005362,P0074,2,10,43213.72,30351.12,12862.6
OI0010867,O005364,P0016,2,0,9459.36,5782.78,3676.58
OI0010868,O005364,P0020,2,20,31100.29,28355.94,2744.35
OI0010869,O005364,P0007,2,10,3489.46,2150.02,1339.44
OI0010870,O005366,P0056,5,10,161126.42,117037.6,44088.82
OI0010871,O005367,P0238,5,5,358376.1,261505.05,96871.05
